[-0.0022104019840583733, -0.0007945078192652981, 0.0009907410506200538]
[-0.002462135533497105, -0.00034301308918270764, 0.0008344272001473995]
[-0.0025146690402218868, 2.232401743051856e-05, 0.0006837776629118614]
[-0.0024093682664120737, 0.0003080240966568692, 0.0005417615655834373]
[-0.0021837833620531343, 0.0005212202676513579, 0.00041024207236503785]
[-0.0018717026404443536, 0.0006691353336523655, 0.0002902653245823873]
[-0.0015033530016290686, 0.0007587930241778193, 0.00018234642406757376]
[-0.0011056384209889092, 0.0007969240651734681, 8.67159442514553e-05]
[-0.0007023355564893755, 0.0007900139055314415, 3.5038452674006934e-06]
[-0.0003141972249502158, 0.0007444332886399268, -6.71497478462013e-05]
[4.1053808230168435e-05, 0.0006665944994227143, -0.000125056436082137]
[0.00034882996946843505, 0.0005630836562398948, -0.00017000477554948997]
[0.0005978497991000655, 0.00044073121789314816, -0.0002018331531211182]
[0.0007803266496794946, 0.00030659719482135483, -0.00022053089737930826]
[0.0008921205170005945, 0.00016786267451588912, -0.00022634706492708284]
[0.0009327997561853282, 3.1633629407868476e-05, -0.00021988751067836151]
[0.0009055679290039361, -9.532474141431626e-05, -0.00020218393410948894]
[0.0008170250980285304, -0.0002068956629634695, -0.0001747230836942879]
[0.000676750612166105, -0.0002979274072339227, -0.00013942963254237682]
[0.000496713711878578, -0.0003645242282136698, -9.860183267988163e-05]
[0.00029053702894622557, -0.0004042790812243311, -5.480437071126079e-05]
[7.265436805758445e-05, -0.0004164210444304486, -1.0727414108211339e-05]
[-0.0001425835146620607, -0.00040185840260504007, 3.097571100014142e-05]
[-0.00034179417094034703, -0.00036310809635831066, 6.785767491945314e-05]
[-0.0005133771904938014, -0.00030411269703023707, 9.783796718853803e-05]
[-0.000648197912694705, -0.00022995624845324454, 0.00011934103334652946]
[-0.0007400919071344185, -0.00014649931157100743, 0.0001313994790079171]
[-0.0007861545632622292, -5.996059650098171e-05, 0.0001337132506495548]
[-0.0007867966939805535, 2.3522886434596366e-05, 0.00012665958607908814]
[-0.0007455651526117707, 9.832349637656114e-05, 0.00011125277290494997]
[-0.0006687455219097761, 0.00015970594528213398, 8.905698273050225e-05]
[-0.000564780444234687, 0.00020413694240308227, 6.205930375649576e-05]
[-0.0004435507854830144, 0.0002294990035572384, 3.2513263726824916e-05]
[-0.00031557650279426177, 0.00023519381181268334, 2.7653773876057887e-06]
[-0.00019119911385317935, 0.00022212942964938692, -2.492158744746866e-05]
[-7.980774005066154e-05, 0.00019259485073626378, -4.853491434483458e-05]
[1.083407665350474e-05, 0.00015003409004843345, -6.645519440442484e-05]
[7.511270883487416e-05, 9.873955601720514e-05, -7.756599374613034e-05]
[0.00010990450681014069, 4.349025612674147e-05, -8.132225950100691e-05]
[0.00011471125643895919, -1.0835956184048566e-05, -7.777319484747453e-05]
[9.158698113334353e-05, -5.964560974593169e-05, -6.753898578789674e-05]
[4.486820844686361e-05, -9.897897396207214e-05, -5.1744366472378856e-05]
[-1.9265378231558526e-05, -0.00012579959683951613, -3.191528304234483e-05]
[-9.336066683137266e-05, -0.00013820339288486133, -9.847610876428312e-06]
[-0.0001693430428438878, -0.00013553342644850503, 1.25411969147746e-05]
[-0.0002391973613517343, -0.00011839419689048585, 3.336562779284557e-05]
[-0.00029562408032730874, -8.856715739198758e-05, 5.091882035239403e-05]
[-0.00033262011705488575, -4.8836767573365455e-05, 6.380134847187726e-05]
[-0.00034594122756108694, -2.7430166522171416e-06, 7.10226504141379e-05]
[-0.0003334130715485235, 4.571842597743174e-05, 7.206804260305905e-05]
[-0.00029507072466131005, 9.242383240435088e-05, 6.692710134111308e-05]
[-0.00023312020267814287, 0.0001334507552165629, 5.6082281178067045e-05]
[-0.000151729473721308, 0.00016538361612264846, 4.045972158159787e-05]
[-5.666938460561629e-05, 0.00018557259966722338, 2.1347037563797248e-05]
[4.516404839715555e-05, 0.00019232711626612602, 2.852843731709541e-07]
[0.0001463062240319143, 0.0001850306212173031, -2.1055938273076084e-05]
[0.00023931461669137716, 0.0001641699518019135, -4.101023755746115e-05]
[0.00031734723772536993, 0.00013127906154485785, -5.804278333263381e-05]
[0.00037468471873714106, 8.880356735191181e-05, -7.086555865738711e-05]
[0.0004071572467247618, 3.989838953011824e-05, -7.8531060006173e-05]
[0.0004124457958337258, -1.1824469240064398e-05, -8.049787176961597e-05]
[0.00039023741828236847, -6.257762155771516e-05, -7.666385448372746e-05]
[0.00034222593561163134, -0.00010868738569003182, -6.736525736100501e-05]
[0.0002719612981227919, -0.0001468682048752249, -5.334269083092109e-05]
[0.00018456224316094956, -0.00017446201946382504, -3.56773738257575e-05]
[8.631683926535887e-05, -0.00018962539498711806, -1.5703220620121054e-05]
[-1.579665838488068e-05, -0.0001914515963896708, 5.0979992043018345e-06]
[-0.00011463102625254168, -0.000180020027923636, 2.521011799258009e-05]
[-0.00020339352460666373, -0.00015637111141536398, 4.319591459895207e-05]
[-0.00027613256709923135, -0.00012241031543513335, 5.780186419580672e-05]
[-0.0003281523150197348, -8.075025127514653e-05, 6.80466882241384e-05]
[-0.00035632616645317635, -3.450414113042376e-05, 7.328752109972952e-05]
[-0.0003592883719661555, 1.2952765453937947e-05, 7.32593537698455e-05]
[-0.0003374925938783251, 5.823531080269944e-05, 6.808552879082253e-05]
[-0.00029313638219859996, 9.819506439931233e-05, 5.8259280949996184e-05]
[-0.00022996049321789014, 0.0001301433827557456, 4.459847258346975e-05]
[-0.00015294099104180205, 0.00015203505049476933, 2.817760468315082e-05]
[-6.78995044439087e-05, 0.0001626000206589858, 1.0242756283735718e-05]
[1.8937645126257518e-05, 0.00016141496347008122, -7.883790711794415e-06]
[0.0001013978095319699, 0.00014891101722403136, -2.4901914249542724e-05]
[0.0001738038899086567, 0.00012631894977536726, -3.9627666422909185e-05]
[0.00023136790929444132, 9.555752268196293e-05, -5.107613889382234e-05]
[0.0002705089237708431, 5.9074869451124063e-05, -5.852740246946663e-05]
[0.0002890742557190218, 1.9655873586802497e-05, -6.157116436924106e-05]
[0.0002864507357167141, -1.9789348108189633e-05, -6.0127486615552075e-05]
[0.00026356109350011476, -5.643981090803577e-05, -5.444275361817087e-05]
[0.00022274919633283622, -8.776510199352502e-05, -4.506192524443724e-05]
[0.00016756586042990162, -0.00011169954723725245, -3.277982652517892e-05]
[0.00010247388210815207, -0.0001267771977667163, -1.8575683917361726e-05]
[3.249627412956903e-05, -0.0001322189711871121, -3.536220883764785e-06]
[-3.71648948861349e-05, -0.0001279670616830634, 1.1226697846296266e-05]
[-0.0001015103651796217, -0.00011466575404374945, 2.4657670109265597e-05]
[-0.0001560984132604622, -9.359173475732142e-05, 3.583265498566746e-05]
[-0.00019734746776925807, -6.654059884921365e-05, 4.402189365701539e-05]
[-0.00022276624767736777, -3.56792495853936e-05, 4.873662695229865e-05]
[-0.0002310970112925471, -3.3760780296441452e-06, 4.9756708847738633e-05]
[-0.0002223643245903742, 2.79779445780273e-05, 4.71377108662741e-05]
[-0.0001978289136778452, 5.6143887851713374e-05, 4.119766313517899e-05]
[-0.00015985312186729347, 7.919257245052215e-05, 3.2485067705418554e-05]
[-0.00011169074227836938, 9.563439763404533e-05, 2.1731140813832446e-05]
[-5.7219105868813515e-05, 0.00010451271866404953, 9.790301265014149e-06]
[-6.349344094475191e-07, 0.00010545516107379464, -2.42634754841516e-06]
[5.3862599758368946e-05, 9.86805281458222e-05, -1.4019437208732416e-05]
[0.00010237801614655111, 8.49622911339541e-05, -2.4166580460470128e-05]
[0.00014159286540319407, 6.555280152977173e-05, -3.217977095618566e-05]
[0.00016898740650008644, 4.2075105421963876e-05, -3.75509955233161e-05]
[0.00018299618661760382, 1.6391383775281386e-05, -3.998311520389007e-05]
[0.00018308842186009894, -9.54154845324832e-06, -3.9404251607361164e-05]
[0.00016976989748420458, -3.38186560481667e-05, -3.596518540863456e-05]
[0.0001445089700383821, -5.472421655008604e-05, -3.0020537606923304e-05]
[0.00010959472842323778, -7.085069862832514e-05, -2.2095668645542988e-05]
[6.794006732613997e-05, -8.119091493723296e-05, -1.2842213325763712e-05]
[2.284602610000746e-05, -8.519761663825057e-05, -2.985904436253819e-06]
[-2.2253978228019298e-05, -8.280728707115921e-05, 6.729220535382354e-06]
[-6.40505655720077e-05, -7.442763210081949e-05, 1.559600986951143e-05]
[-9.959662479235155e-05, -6.089094779784714e-05, 2.2994754701447285e-05]
[-0.00012651052232679036, -4.337797690035e-05, 2.8435561268820254e-05]
[-0.0001431306046128615, -2.3318873754526965e-05, 3.158971072240033e-05]
[-0.00014861136548420441, -2.279349869279124e-06, 3.230808588627227e-05]
[-0.00014295627085360863, 1.8159118951218325e-05, 3.0625761427589585e-05]
[-0.000126987061825453, 3.6516015112099717e-05, 2.6752902420026676e-05]
[-0.00010225403156539623, 5.15169617427871e-05, 2.1053117991736265e-05]
[-7.089595230839397e-05, 6.218003907041767e-05, 1.4011299502493258e-05]
[-3.546172628565924e-05, 6.787755128003315e-05, 6.1936755983831895e-06]
[1.2917747105118877e-06, 6.836956440645097e-05, -1.7967060099383924e-06]
[3.660997294231596e-05, 6.380774084987133e-05, -9.365635490689274e-06]
[6.7943199006041e-05, 5.4710232983717655e-05, -1.597113789767686e-05]
[9.312702062254065e-05, 4.191050122888862e-05, -2.116149642914376e-05]
[0.00011052780427550101, 2.6484740702194494e-05, -2.460529233100012e-05]
[0.00011914402587801982, 9.664011036923683e-06, -2.6111530660333002e-05]
[0.00011865743771817991, -7.261923479109076e-06, -2.5638718511773514e-05]
[0.0001094320980965391, -2.3041671602361545e-05, -2.3292615403893914e-05]
[9.24631794043914e-05, -3.6553029777056276e-05, -1.9313219540534724e-05]
[6.92811015962644e-05, -4.688106602979967e-05, -1.4052326731371219e-05]
[4.181963330476121e-05, -5.337817013049366e-05, -7.943646379646912e-06]
[1.2258952917138174e-05, -5.57022817008191e-05, -1.4679377621243907e-06]
[-1.7143880323783673e-05, -5.3831248759185566e-05, 4.884089575610135e-06]
[-4.422410593153159e-05, -4.805309996192698e-05, 1.0648298885384048e-05]
[-6.706563475306579e-05, -3.89337964631996e-05, 1.542040139085292e-05]
[-8.413353953976779e-05, -2.726563415182596e-05, 1.888364525068295e-05]
[-9.437373911146632e-05, -1.4000781940852303e-05, 2.0829073746091248e-05]
[-9.727368466625131e-05, -1.7537997364583592e-07, 2.116712059757076e-05]
[-9.288095025158555e-05, 1.3169872939573239e-05, 1.992999220053022e-05]
[-8.17798426782736e-05, 2.506666277560658e-05, 1.726498516912514e-05]
[-6.502923809685757e-05, 3.4687946913235765e-05, 1.3419550793496188e-05]
[-4.406759930735568e-05, 4.1403986650520884e-05, 8.719498174268734e-06]
[-2.059333914839709e-05, 4.482184493476227e-05, 3.5421850129698692e-06]
[3.5697733201532066e-06, 4.4806017528955024e-05, -1.7131501201381234e-06]
[2.661170480278359e-05, 4.1479339476827414e-05, -6.655624911235809e-06]
[4.6869324896952794e-05, 3.52047940280601e-05, -1.0931268976646441e-05]
[6.294402906752843e-05, 2.655023816950265e-05, -1.4247850229666773e-05]
[7.379568342495047e-05, 1.6239248693395753e-05, -1.6394271048351318e-05]
[7.880679059223316e-05, 5.092204437623039e-06, -1.7253293660653966e-05]
[7.781318811967096e-05, -6.037703584752198e-06, -1.6806889894478573e-05]
[7.110019066499854e-05, -1.6328632756499097e-05, -1.5134079429414609e-05]
[5.936567608584203e-05, -2.5049678071840054e-05, -1.2401679787124407e-05]
[4.365400301283706e-05, -3.161165167467932e-05, -8.848899596975113e-06]
[2.526666424604638e-05, -3.560561329192129e-05, -4.767128437717954e-06]
[5.657090572299656e-06, -3.682673690711308e-05, -4.765836832891334e-07]
[-1.3682070401642299e-05, -3.528226613838728e-05, 3.6983513892752143e-06]
[-3.133061222394625e-05, -3.1183529129116197e-05, 7.453231610603099e-06]
[-4.604315587199869e-05, -2.4923161611362786e-05, 1.0525335981642347e-05]
[-5.6835028197568325e-05, -1.7039738634993732e-05, 1.2711608468635532e-05]
[-6.304586898560588e-05, -8.172868031920294e-06, 1.3881563563435124e-05]
[-6.437704962141593e-05, 9.8760396599226e-07, 1.3984380043096916e-05]
[-6.090105748636342e-05, 9.754317591637652e-06, 1.3049862638096627e-05]
